Year,Month,State,Homicides
2000,9,Missouri,41
2000,10,Missouri,43
2000,11,Missouri,39
2000,12,Missouri,32
2001,1,Missouri,32
2001,2,Missouri,24
2001,3,Missouri,29
2001,4,Missouri,37
2001,5,Missouri,39
2001,6,Missouri,33
2001,7,Missouri,47
2001,8,Missouri,45
2001,9,Missouri,46
2001,10,Missouri,28
2001,11,Missouri,28
2001,12,Missouri,42
2002,1,Missouri,41
2002,2,Missouri,30
2002,3,Missouri,34
2002,4,Missouri,27
2002,5,Missouri,29
2002,6,Missouri,31
2002,7,Missouri,35
2002,8,Missouri,27
2002,9,Missouri,25
2002,10,Missouri,32
2002,11,Missouri,21
2002,12,Missouri,30
2003,1,Missouri,25
2003,2,Missouri,18
2003,3,Missouri,24
2003,4,Missouri,22
2003,5,Missouri,26
2003,6,Missouri,31
2003,7,Missouri,30
2003,8,Missouri,24
2003,9,Missouri,28
2003,10,Missouri,30
2003,11,Missouri,34
2003,12,Missouri,26
2004,1,Missouri,32
2004,2,Missouri,20
2004,3,Missouri,30
2004,4,Missouri,38
2004,5,Missouri,36
2004,6,Missouri,29
2004,7,Missouri,39
2004,8,Missouri,25
2004,9,Missouri,26
2004,10,Missouri,34
2004,11,Missouri,19
2004,12,Missouri,35
2005,1,Missouri,28
2005,2,Missouri,30
2005,3,Missouri,30
2005,4,Missouri,32
2005,5,Missouri,34
2005,6,Missouri,42
2005,7,Missouri,38
2005,8,Missouri,38
2005,9,Missouri,37
2005,10,Missouri,41
2005,11,Missouri,25
2005,12,Missouri,35
2006,1,Missouri,34
2006,2,Missouri,22
2006,3,Missouri,25
2006,4,Missouri,27
2006,5,Missouri,38
2006,6,Missouri,33
2006,7,Missouri,36
2006,8,Missouri,37
2006,9,Missouri,31
2006,10,Missouri,32
2006,11,Missouri,47
2006,12,Missouri,43
2007,1,Missouri,23
2007,2,Missouri,20
2007,3,Missouri,38
2007,4,Missouri,28
2007,5,Missouri,28
2007,6,Missouri,31
2007,7,Missouri,33
2007,8,Missouri,40
2007,9,Missouri,35
2007,10,Missouri,34
2007,11,Missouri,37
2007,12,Missouri,32
2008,1,Missouri,30
2008,2,Missouri,39
2008,3,Missouri,26
2008,4,Missouri,43
2008,5,Missouri,37
2008,6,Missouri,43
2008,7,Missouri,41
2008,8,Missouri,60
2008,9,Missouri,53
2008,10,Missouri,35
2008,11,Missouri,42
2008,12,Missouri,21
2009,1,Missouri,20
2009,2,Missouri,30
2009,3,Missouri,49
2009,4,Missouri,28
2009,5,Missouri,37
2009,6,Missouri,34
2009,7,Missouri,36
2009,8,Missouri,40
2009,9,Missouri,34
2009,10,Missouri,50
2009,11,Missouri,39
2009,12,Missouri,24
2010,1,Missouri,40
2010,2,Missouri,24
2010,3,Missouri,27
2010,4,Missouri,42
2010,5,Missouri,27
2010,6,Missouri,42
2010,7,Missouri,43
2010,8,Missouri,30
2010,9,Missouri,34
2010,10,Missouri,32
2010,11,Missouri,52
2010,12,Missouri,39
2011,1,Missouri,20
2011,2,Missouri,35
2011,3,Missouri,38
2011,4,Missouri,37
2011,5,Missouri,41
2011,6,Missouri,36
2011,7,Missouri,38
2011,8,Missouri,41
2011,9,Missouri,39
2011,10,Missouri,27
2011,11,Missouri,32
2011,12,Missouri,33
2012,1,Missouri,30
2012,2,Missouri,19
2012,3,Missouri,38
2012,4,Missouri,35
2012,5,Missouri,34
2012,6,Missouri,35
2012,7,Missouri,42
2012,8,Missouri,47
2012,9,Missouri,36
2012,10,Missouri,30
2012,11,Missouri,28
2012,12,Missouri,44
2013,1,Missouri,41
2013,2,Missouri,33
2013,3,Missouri,16
2013,4,Missouri,27
2013,5,Missouri,25
2013,6,Missouri,41
2013,7,Missouri,43
2013,8,Missouri,37
2013,9,Missouri,32
2013,10,Missouri,34
2013,11,Missouri,19
2013,12,Missouri,37
2014,1,Missouri,31
2014,2,Missouri,23
2014,3,Missouri,32
2014,4,Missouri,29
2014,5,Missouri,35
2014,6,Missouri,26
2014,7,Missouri,34
2014,8,Missouri,36
2014,9,Missouri,40
2014,10,Missouri,51
2014,11,Missouri,52
2014,12,Missouri,45
2015,1,Missouri,43
2015,2,Missouri,47
2015,3,Missouri,38
2015,4,Missouri,34
2015,5,Missouri,42
2015,6,Missouri,53
2015,7,Missouri,51
2015,8,Missouri,51
2015,9,Missouri,55
2015,10,Missouri,46
2015,11,Missouri,39
2015,12,Missouri,39
2016,1,Missouri,52
2016,2,Missouri,22
2016,3,Missouri,34
2016,4,Missouri,47
2016,5,Missouri,48
2016,6,Missouri,49
2016,7,Missouri,58
2016,8,Missouri,62
2016,9,Missouri,52
2016,10,Missouri,51
2016,11,Missouri,48
2016,12,Missouri,43
2017,1,Missouri,55
2017,2,Missouri,41
2017,3,Missouri,37
2017,4,Missouri,53
2017,5,Missouri,56
2017,6,Missouri,66
2017,7,Missouri,66
2017,8,Missouri,65
2017,9,Missouri,56
2017,10,Missouri,54
2017,11,Missouri,58
2017,12,Missouri,43
2018,1,Missouri,47
2018,2,Missouri,46
2018,3,Missouri,60
2018,4,Missouri,56
2018,5,Missouri,47
2018,6,Missouri,52
2018,7,Missouri,61
2018,8,Missouri,56
2018,9,Missouri,56
2018,10,Missouri,50
2018,11,Missouri,46
2018,12,Missouri,75
2019,1,Missouri,53
2019,2,Missouri,35
2019,3,Missouri,47
2019,4,Missouri,46
2019,5,Missouri,55
2019,6,Missouri,58
2019,7,Missouri,71
2019,8,Missouri,53
2019,9,Missouri,56
2019,10,Missouri,32
2019,11,Missouri,62
2019,12,Missouri,59
2020,1,Missouri,53
2020,2,Missouri,36
2020,3,Missouri,47
2020,4,Missouri,48
2020,5,Missouri,83
2020,6,Missouri,87
2020,7,Missouri,106
2020,8,Missouri,98
2020,9,Missouri,65
2020,10,Missouri,46
2020,11,Missouri,64
2020,12,Missouri,66
1999,1,Montana,1
1999,2,Montana,1
1999,3,Montana,3
1999,4,Montana,0
1999,5,Montana,0
1999,6,Montana,2
1999,7,Montana,5
1999,8,Montana,2
1999,9,Montana,8
1999,10,Montana,3
1999,11,Montana,5
1999,12,Montana,3
2000,1,Montana,4
2000,2,Montana,1
2000,3,Montana,3
2000,4,Montana,1
2000,5,Montana,4
2000,6,Montana,7
2000,7,Montana,0
2000,8,Montana,4
2000,9,Montana,0
2000,10,Montana,3
2000,11,Montana,3
2000,12,Montana,5
2001,1,Montana,2
2001,2,Montana,3
2001,3,Montana,1
2001,4,Montana,2
2001,5,Montana,3
2001,6,Montana,3
2001,7,Montana,2
2001,8,Montana,1
2001,9,Montana,4
2001,10,Montana,3
2001,11,Montana,7
2001,12,Montana,0
2002,1,Montana,3
2002,2,Montana,2
2002,3,Montana,0
2002,4,Montana,3
2002,5,Montana,2
2002,6,Montana,1
2002,7,Montana,4
2002,8,Montana,2
2002,9,Montana,2
2002,10,Montana,1
2002,11,Montana,1
2002,12,Montana,2
2003,1,Montana,5
2003,2,Montana,1
2003,3,Montana,2
2003,4,Montana,3
2003,5,Montana,5
2003,6,Montana,4
2003,7,Montana,8
2003,8,Montana,1
2003,9,Montana,1
2003,10,Montana,0
2003,11,Montana,4
2003,12,Montana,3
2004,1,Montana,2
2004,2,Montana,5
2004,3,Montana,0
2004,4,Montana,2
2004,5,Montana,3
2004,6,Montana,2
2004,7,Montana,2
2004,8,Montana,2
2004,9,Montana,3
2004,10,Montana,2
2004,11,Montana,2
2004,12,Montana,0
2005,1,Montana,0
2005,2,Montana,5
2005,3,Montana,3
2005,4,Montana,6
2005,5,Montana,2
2005,6,Montana,6
2005,7,Montana,3
2005,8,Montana,1
2005,9,Montana,2
2005,10,Montana,1
2005,11,Montana,3
2005,12,Montana,0
2006,1,Montana,1
2006,2,Montana,1
2006,3,Montana,2
2006,4,Montana,7
2006,5,Montana,0
2006,6,Montana,5
2006,7,Montana,4
2006,8,Montana,1
2006,9,Montana,3
2006,10,Montana,3
2006,11,Montana,3
2006,12,Montana,5
2007,1,Montana,2
2007,2,Montana,2
2007,3,Montana,1
2007,4,Montana,1
2007,5,Montana,3
2007,6,Montana,2
2007,7,Montana,1
2007,8,Montana,2
2007,9,Montana,1
2007,10,Montana,0
2007,11,Montana,3
2007,12,Montana,6
2008,1,Montana,2
2008,2,Montana,7
2008,3,Montana,6
2008,4,Montana,2
2008,5,Montana,3
2008,6,Montana,3
2008,7,Montana,3
2008,8,Montana,5
2008,9,Montana,1
2008,10,Montana,3
2008,11,Montana,2
2008,12,Montana,3
2009,1,Montana,4
2009,2,Montana,0
2009,3,Montana,2
2009,4,Montana,3
2009,5,Montana,6
2009,6,Montana,2
2009,7,Montana,5
2009,8,Montana,3
2009,9,Montana,1
2009,10,Montana,1
2009,11,Montana,2
2009,12,Montana,6
2010,1,Montana,5
2010,2,Montana,1
2010,3,Montana,2
2010,4,Montana,2
2010,5,Montana,1
2010,6,Montana,1
2010,7,Montana,2
2010,8,Montana,2
2010,9,Montana,1
2010,10,Montana,1
2010,11,Montana,4
2010,12,Montana,6
2011,1,Montana,1
2011,2,Montana,2
2011,3,Montana,3
2011,4,Montana,2
2011,5,Montana,1
2011,6,Montana,1
2011,7,Montana,3
2011,8,Montana,3
2011,9,Montana,1
2011,10,Montana,6
2011,11,Montana,1
2011,12,Montana,2
2012,1,Montana,5
2012,2,Montana,1
2012,3,Montana,2
2012,4,Montana,0
2012,5,Montana,0
2012,6,Montana,0
2012,7,Montana,1
2012,8,Montana,1
2012,9,Montana,3
2012,10,Montana,4
2012,11,Montana,2
2012,12,Montana,5
2013,1,Montana,1
2013,2,Montana,1
2013,3,Montana,3
2013,4,Montana,4
2013,5,Montana,5
2013,6,Montana,1
2013,7,Montana,2
2013,8,Montana,5
2013,9,Montana,3
2013,10,Montana,3
2013,11,Montana,2
2013,12,Montana,3
2014,1,Montana,5
2014,2,Montana,1
2014,3,Montana,7
2014,4,Montana,0
2014,5,Montana,3
2014,6,Montana,2
2014,7,Montana,2
2014,8,Montana,2
2014,9,Montana,1
2014,10,Montana,2
2014,11,Montana,2
2014,12,Montana,3
2015,1,Montana,1
2015,2,Montana,2
2015,3,Montana,3
2015,4,Montana,2
2015,5,Montana,5
2015,6,Montana,5
2015,7,Montana,5
2015,8,Montana,0
2015,9,Montana,3
2015,10,Montana,4
2015,11,Montana,3
2015,12,Montana,4
2016,1,Montana,3
2016,2,Montana,5
2016,3,Montana,7
2016,4,Montana,4
2016,5,Montana,3
2016,6,Montana,2
2016,7,Montana,3
2016,8,Montana,3
2016,9,Montana,2
2016,10,Montana,3
2016,11,Montana,2
2016,12,Montana,4
2017,1,Montana,8
2017,2,Montana,1
2017,3,Montana,2
2017,4,Montana,1
2017,5,Montana,6
2017,6,Montana,3
2017,7,Montana,5
2017,8,Montana,7
2017,9,Montana,3
2017,10,Montana,1
2017,11,Montana,4
2017,12,Montana,1
2018,1,Montana,3
2018,2,Montana,3
2018,3,Montana,4
2018,4,Montana,4
2018,5,Montana,2
2018,6,Montana,7
2018,7,Montana,6
2018,8,Montana,2
2018,9,Montana,0
2018,10,Montana,6
2018,11,Montana,2
2018,12,Montana,3
2019,1,Montana,1
2019,2,Montana,2
2019,3,Montana,4
2019,4,Montana,3
2019,5,Montana,2
2019,6,Montana,3
2019,7,Montana,4
2019,8,Montana,4
2019,9,Montana,3
2019,10,Montana,3
2019,11,Montana,3
2019,12,Montana,6
2020,1,Montana,4
2020,2,Montana,2
2020,3,Montana,7
2020,4,Montana,3
2020,5,Montana,7
2020,6,Montana,7
2020,7,Montana,6
2020,8,Montana,4
2020,9,Montana,4
2020,10,Montana,7
2020,11,Montana,7
2020,12,Montana,7
1999,1,Nebraska,4
1999,2,Nebraska,2
1999,3,Nebraska,2
1999,4,Nebraska,4
1999,5,Nebraska,8
1999,6,Nebraska,2
1999,7,Nebraska,2
1999,8,Nebraska,7
1999,9,Nebraska,7
1999,10,Nebraska,4
1999,11,Nebraska,12
1999,12,Nebraska,6
2000,1,Nebraska,6
2000,2,Nebraska,6
2000,3,Nebraska,5
2000,4,Nebraska,4
2000,5,Nebraska,5
2000,6,Nebraska,12
2000,7,Nebraska,4
2000,8,Nebraska,4
2000,9,Nebraska,5
2000,10,Nebraska,2
2000,11,Nebraska,8
2000,12,Nebraska,3
2001,1,Nebraska,5
2001,2,Nebraska,1
2001,3,Nebraska,8
2001,4,Nebraska,0
2001,5,Nebraska,5
2001,6,Nebraska,2
2001,7,Nebraska,5
2001,8,Nebraska,3
2001,9,Nebraska,3
2001,10,Nebraska,1
2001,11,Nebraska,4
2001,12,Nebraska,7
2002,1,Nebraska,8
2002,2,Nebraska,2
2002,3,Nebraska,2
2002,4,Nebraska,5
2002,5,Nebraska,2
2002,6,Nebraska,3
2002,7,Nebraska,5
2002,8,Nebraska,4
2002,9,Nebraska,8
2002,10,Nebraska,1
2002,11,Nebraska,6
2002,12,Nebraska,4
2003,1,Nebraska,3
2003,2,Nebraska,6
2003,3,Nebraska,5
2003,4,Nebraska,7
2003,5,Nebraska,4
2003,6,Nebraska,3
2003,7,Nebraska,10
2003,8,Nebraska,2
2003,9,Nebraska,8
2003,10,Nebraska,5
2003,11,Nebraska,5
2003,12,Nebraska,4
2004,1,Nebraska,1
2004,2,Nebraska,1
2004,3,Nebraska,3
2004,4,Nebraska,4
2004,5,Nebraska,1
2004,6,Nebraska,2
2004,7,Nebraska,6
2004,8,Nebraska,3
2004,9,Nebraska,1
2004,10,Nebraska,7
2004,11,Nebraska,7
2004,12,Nebraska,3
2005,1,Nebraska,1
2005,2,Nebraska,5
2005,3,Nebraska,3
2005,4,Nebraska,3
2005,5,Nebraska,6
2005,6,Nebraska,2
2005,7,Nebraska,2
2005,8,Nebraska,4
2005,9,Nebraska,2
2005,10,Nebraska,4
2005,11,Nebraska,5
2005,12,Nebraska,5
2006,1,Nebraska,4
2006,2,Nebraska,5
2006,3,Nebraska,2
2006,4,Nebraska,9
2006,5,Nebraska,3
2006,6,Nebraska,4
2006,7,Nebraska,9
2006,8,Nebraska,6
2006,9,Nebraska,5
2006,10,Nebraska,2
2006,11,Nebraska,4
2006,12,Nebraska,2
2007,1,Nebraska,12
2007,2,Nebraska,2
2007,3,Nebraska,9
2007,4,Nebraska,2
2007,5,Nebraska,7
2007,6,Nebraska,7
2007,7,Nebraska,2
2007,8,Nebraska,6
2007,9,Nebraska,3
2007,10,Nebraska,7
2007,11,Nebraska,3
2007,12,Nebraska,11
2008,1,Nebraska,8
2008,2,Nebraska,5
2008,3,Nebraska,12
2008,4,Nebraska,1
2008,5,Nebraska,6
2008,6,Nebraska,7
2008,7,Nebraska,5
2008,8,Nebraska,5
2008,9,Nebraska,9
2008,10,Nebraska,4
2008,11,Nebraska,10
2008,12,Nebraska,6
2009,1,Nebraska,5
2009,2,Nebraska,2
2009,3,Nebraska,5
2009,4,Nebraska,2
2009,5,Nebraska,2
2009,6,Nebraska,4
2009,7,Nebraska,6
2009,8,Nebraska,6
2009,9,Nebraska,7
2009,10,Nebraska,2
2009,11,Nebraska,1
2009,12,Nebraska,6
2010,1,Nebraska,1
2010,2,Nebraska,6
2010,3,Nebraska,7
2010,4,Nebraska,6
2010,5,Nebraska,6
2010,6,Nebraska,3
2010,7,Nebraska,7
2010,8,Nebraska,2
2010,9,Nebraska,6
2010,10,Nebraska,3
2010,11,Nebraska,7
2010,12,Nebraska,6
2011,1,Nebraska,8
2011,2,Nebraska,6
2011,3,Nebraska,6
2011,4,Nebraska,5
2011,5,Nebraska,4
2011,6,Nebraska,4
2011,7,Nebraska,3
2011,8,Nebraska,9
2011,9,Nebraska,9
2011,10,Nebraska,5
2011,11,Nebraska,3
2011,12,Nebraska,4
2012,1,Nebraska,5
2012,2,Nebraska,5
2012,3,Nebraska,3
2012,4,Nebraska,3
2012,5,Nebraska,6
2012,6,Nebraska,6
2012,7,Nebraska,7
2012,8,Nebraska,8
2012,9,Nebraska,6
2012,10,Nebraska,4
2012,11,Nebraska,3
2012,12,Nebraska,8
2013,1,Nebraska,5
2013,2,Nebraska,6
2013,3,Nebraska,4
2013,4,Nebraska,2
2013,5,Nebraska,8
2013,6,Nebraska,10
2013,7,Nebraska,10
2013,8,Nebraska,9
2013,9,Nebraska,2
2013,10,Nebraska,5
2013,11,Nebraska,6
2013,12,Nebraska,7
2014,1,Nebraska,5
2014,2,Nebraska,2
2014,3,Nebraska,5
2014,4,Nebraska,8
2014,5,Nebraska,5
2014,6,Nebraska,8
2014,7,Nebraska,4
2014,8,Nebraska,7
2014,9,Nebraska,3
2014,10,Nebraska,5
2014,11,Nebraska,4
2014,12,Nebraska,6
2015,1,Nebraska,12
2015,2,Nebraska,1
2015,3,Nebraska,6
2015,4,Nebraska,4
2015,5,Nebraska,10
2015,6,Nebraska,6
2015,7,Nebraska,4
2015,8,Nebraska,8
2015,9,Nebraska,3
2015,10,Nebraska,2
2015,11,Nebraska,6
2015,12,Nebraska,12
2016,1,Nebraska,5
2016,2,Nebraska,4
2016,3,Nebraska,2
2016,4,Nebraska,9
2016,5,Nebraska,10
2016,6,Nebraska,1
2016,7,Nebraska,6
2016,8,Nebraska,3
2016,9,Nebraska,4
2016,10,Nebraska,5
2016,11,Nebraska,7
2016,12,Nebraska,4
2017,1,Nebraska,8
2017,2,Nebraska,1
2017,3,Nebraska,6
2017,4,Nebraska,6
2017,5,Nebraska,3
2017,6,Nebraska,5
2017,7,Nebraska,3
2017,8,Nebraska,3
2017,9,Nebraska,6
2017,10,Nebraska,2
2017,11,Nebraska,3
2017,12,Nebraska,4
2018,1,Nebraska,3
2018,2,Nebraska,4
2018,3,Nebraska,2
2018,4,Nebraska,2
2018,5,Nebraska,1
2018,6,Nebraska,7
2018,7,Nebraska,4
2018,8,Nebraska,4
2018,9,Nebraska,3
2018,10,Nebraska,2
2018,11,Nebraska,1
2018,12,Nebraska,2
2019,1,Nebraska,3
2019,2,Nebraska,5
2019,3,Nebraska,5
2019,4,Nebraska,3
2019,5,Nebraska,7
2019,6,Nebraska,6
2019,7,Nebraska,6
2019,8,Nebraska,5
2019,9,Nebraska,5
2019,10,Nebraska,5
2019,11,Nebraska,2
2019,12,Nebraska,6
2020,1,Nebraska,3
2020,2,Nebraska,3
2020,3,Nebraska,4
2020,4,Nebraska,7
2020,5,Nebraska,8
2020,6,Nebraska,6
2020,7,Nebraska,15
2020,8,Nebraska,3
2020,9,Nebraska,5
2020,10,Nebraska,6
2020,11,Nebraska,8
2020,12,Nebraska,8
1999,1,Nevada,7
1999,2,Nevada,11
1999,3,Nevada,16
1999,4,Nevada,6
1999,5,Nevada,11
1999,6,Nevada,23
1999,7,Nevada,13
1999,8,Nevada,17
1999,9,Nevada,18
1999,10,Nevada,14
1999,11,Nevada,14
1999,12,Nevada,14
2000,1,Nevada,10
2000,2,Nevada,15
2000,3,Nevada,6
2000,4,Nevada,11
2000,5,Nevada,6
2000,6,Nevada,14
2000,7,Nevada,12
2000,8,Nevada,16
2000,9,Nevada,8
2000,10,Nevada,16
2000,11,Nevada,5
2000,12,Nevada,11
2001,1,Nevada,19
2001,2,Nevada,9
2001,3,Nevada,18
2001,4,Nevada,15
2001,5,Nevada,19
2001,6,Nevada,15
2001,7,Nevada,21
2001,8,Nevada,15
2001,9,Nevada,13
2001,10,Nevada,13
2001,11,Nevada,7
2001,12,Nevada,9
2002,1,Nevada,13
2002,2,Nevada,15
2002,3,Nevada,19
2002,4,Nevada,17
2002,5,Nevada,8
2002,6,Nevada,13
2002,7,Nevada,17
2002,8,Nevada,19
2002,9,Nevada,15
2002,10,Nevada,11
2002,11,Nevada,13
2002,12,Nevada,14
2003,1,Nevada,8
2003,2,Nevada,8
2003,3,Nevada,14
2003,4,Nevada,21
2003,5,Nevada,13
2003,6,Nevada,14
2003,7,Nevada,15
2003,8,Nevada,18
2003,9,Nevada,25
2003,10,Nevada,14
2003,11,Nevada,20
2003,12,Nevada,13
2004,1,Nevada,11
2004,2,Nevada,13
2004,3,Nevada,24
2004,4,Nevada,12
2004,5,Nevada,14
2004,6,Nevada,19
2004,7,Nevada,14
2004,8,Nevada,16
2004,9,Nevada,17
2004,10,Nevada,14
2004,11,Nevada,19
2004,12,Nevada,13
2005,1,Nevada,13
2005,2,Nevada,14
2005,3,Nevada,14
2005,4,Nevada,15
2005,5,Nevada,15
2005,6,Nevada,21
2005,7,Nevada,24
2005,8,Nevada,17
2005,9,Nevada,14
2005,10,Nevada,15
2005,11,Nevada,7
2005,12,Nevada,19
2006,1,Nevada,13
2006,2,Nevada,20
2006,3,Nevada,11
2006,4,Nevada,15
2006,5,Nevada,21
2006,6,Nevada,17
2006,7,Nevada,19
2006,8,Nevada,18
2006,9,Nevada,18
2006,10,Nevada,20
2006,11,Nevada,29
2006,12,Nevada,15
2007,1,Nevada,17
2007,2,Nevada,21
2007,3,Nevada,16
2007,4,Nevada,18
2007,5,Nevada,17
2007,6,Nevada,16
2007,7,Nevada,18
2007,8,Nevada,15
2007,9,Nevada,13
2007,10,Nevada,10
2007,11,Nevada,12
2007,12,Nevada,12
2008,1,Nevada,9
2008,2,Nevada,11
2008,3,Nevada,8
2008,4,Nevada,15
2008,5,Nevada,17
2008,6,Nevada,26
2008,7,Nevada,17
2008,8,Nevada,13
2008,9,Nevada,9
2008,10,Nevada,14
2008,11,Nevada,8
2008,12,Nevada,14
2009,1,Nevada,19
2009,2,Nevada,11
2009,3,Nevada,12
2009,4,Nevada,12
2009,5,Nevada,12
2009,6,Nevada,11
2009,7,Nevada,13
2009,8,Nevada,14
2009,9,Nevada,12
2009,10,Nevada,13
2009,11,Nevada,12
2009,12,Nevada,9
2010,1,Nevada,20
2010,2,Nevada,8
2010,3,Nevada,13
2010,4,Nevada,12
2010,5,Nevada,16
2010,6,Nevada,10
2010,7,Nevada,14
2010,8,Nevada,18
2010,9,Nevada,12
2010,10,Nevada,9
2010,11,Nevada,18
2010,12,Nevada,12
2011,1,Nevada,9
2011,2,Nevada,2
2011,3,Nevada,11
2011,4,Nevada,7
2011,5,Nevada,11
2011,6,Nevada,10
2011,7,Nevada,14
2011,8,Nevada,11
2011,9,Nevada,15
2011,10,Nevada,12
2011,11,Nevada,14
2011,12,Nevada,11
2012,1,Nevada,9
2012,2,Nevada,9
2012,3,Nevada,7
2012,4,Nevada,13
2012,5,Nevada,6
2012,6,Nevada,9
2012,7,Nevada,10
2012,8,Nevada,15
2012,9,Nevada,9
2012,10,Nevada,3
2012,11,Nevada,17
2012,12,Nevada,15
2013,1,Nevada,15
2013,2,Nevada,18
2013,3,Nevada,8
2013,4,Nevada,14
2013,5,Nevada,16
2013,6,Nevada,9
2013,7,Nevada,11
2013,8,Nevada,9
2013,9,Nevada,14
2013,10,Nevada,16
2013,11,Nevada,3
2013,12,Nevada,17
2014,1,Nevada,7
2014,2,Nevada,9
2014,3,Nevada,18
2014,4,Nevada,17
2014,5,Nevada,15
2014,6,Nevada,16
2014,7,Nevada,22
2014,8,Nevada,13
2014,9,Nevada,18
2014,10,Nevada,12
2014,11,Nevada,15
2014,12,Nevada,13
2015,1,Nevada,11
2015,2,Nevada,12
2015,3,Nevada,10
2015,4,Nevada,17
2015,5,Nevada,18
2015,6,Nevada,6
2015,7,Nevada,13
2015,8,Nevada,26
2015,9,Nevada,23
2015,10,Nevada,14
2015,11,Nevada,17
2015,12,Nevada,21
2016,1,Nevada,16
2016,2,Nevada,20
2016,3,Nevada,13
2016,4,Nevada,25
2016,5,Nevada,13
2016,6,Nevada,18
2016,7,Nevada,21
2016,8,Nevada,19
2016,9,Nevada,18
2016,10,Nevada,20
2016,11,Nevada,15
2016,12,Nevada,13
2017,1,Nevada,20
2017,2,Nevada,18
2017,3,Nevada,17
2017,4,Nevada,17
2017,5,Nevada,18
2017,6,Nevada,17
2017,7,Nevada,19
2017,8,Nevada,10
2017,9,Nevada,8
2017,10,Nevada,27
2017,11,Nevada,18
2017,12,Nevada,28
2018,1,Nevada,24
2018,2,Nevada,23
2018,3,Nevada,21
2018,4,Nevada,16
2018,5,Nevada,17
2018,6,Nevada,16
2018,7,Nevada,15
2018,8,Nevada,22
2018,9,Nevada,23
2018,10,Nevada,19
2018,11,Nevada,17
2018,12,Nevada,10
2019,1,Nevada,19
2019,2,Nevada,9
2019,3,Nevada,21
2019,4,Nevada,16
2019,5,Nevada,10
2019,6,Nevada,6
2019,7,Nevada,15
2019,8,Nevada,11
2019,9,Nevada,16
2019,10,Nevada,11
2019,11,Nevada,14
2019,12,Nevada,15
2020,1,Nevada,12
2020,2,Nevada,14
2020,3,Nevada,19
2020,4,Nevada,11
2020,5,Nevada,22
2020,6,Nevada,21
2020,7,Nevada,16
2020,8,Nevada,16
2020,9,Nevada,18
2020,10,Nevada,21
2020,11,Nevada,26
2020,12,Nevada,16
1999,1,New Hampshire,6
1999,2,New Hampshire,1
1999,3,New Hampshire,1
1999,4,New Hampshire,1
1999,5,New Hampshire,3
1999,6,New Hampshire,1
1999,7,New Hampshire,3
1999,8,New Hampshire,1
1999,9,New Hampshire,1
1999,10,New Hampshire,2
1999,11,New Hampshire,0
1999,12,New Hampshire,0
2000,1,New Hampshire,0
2000,2,New Hampshire,3
2000,3,New Hampshire,1
2000,4,New Hampshire,2
2000,5,New Hampshire,1
2000,6,New Hampshire,2
2000,7,New Hampshire,0
2000,8,New Hampshire,0
2000,9,New Hampshire,1
2000,10,New Hampshire,4
2000,11,New Hampshire,0
2000,12,New Hampshire,1
2001,1,New Hampshire,3
2001,2,New Hampshire,0
2001,3,New Hampshire,1
2001,4,New Hampshire,0
2001,5,New Hampshire,0
2001,6,New Hampshire,2
2001,7,New Hampshire,3
2001,8,New Hampshire,3
2001,9,New Hampshire,2
2001,10,New Hampshire,3
2001,11,New Hampshire,0
2001,12,New Hampshire,2
2002,1,New Hampshire,1
2002,2,New Hampshire,0
2002,3,New Hampshire,2
2002,4,New Hampshire,0
2002,5,New Hampshire,0
2002,6,New Hampshire,0
2002,7,New Hampshire,1
2002,8,New Hampshire,0
2002,9,New Hampshire,3
2002,10,New Hampshire,0
2002,11,New Hampshire,0
2002,12,New Hampshire,1
2003,1,New Hampshire,1
2003,2,New Hampshire,2
2003,3,New Hampshire,0
2003,4,New Hampshire,4
2003,5,New Hampshire,1
2003,6,New Hampshire,0
2003,7,New Hampshire,1
2003,8,New Hampshire,3
2003,9,New Hampshire,2
2003,10,New Hampshire,3
2003,11,New Hampshire,1
2003,12,New Hampshire,2
2004,1,New Hampshire,4
2004,2,New Hampshire,0
2004,3,New Hampshire,1
2004,4,New Hampshire,1
2004,5,New Hampshire,3
2004,6,New Hampshire,1
2004,7,New Hampshire,1
2004,8,New Hampshire,0
2004,9,New Hampshire,1
2004,10,New Hampshire,7
2004,11,New Hampshire,3
2004,12,New Hampshire,1
2005,1,New Hampshire,1
2005,2,New Hampshire,3
2005,3,New Hampshire,1
2005,4,New Hampshire,2
2005,5,New Hampshire,1
2005,6,New Hampshire,0
2005,7,New Hampshire,3
2005,8,New Hampshire,2
2005,9,New Hampshire,2
2005,10,New Hampshire,0
2005,11,New Hampshire,1
2005,12,New Hampshire,2
2006,1,New Hampshire,3
2006,2,New Hampshire,2
2006,3,New Hampshire,1
2006,4,New Hampshire,0
2006,5,New Hampshire,1
2006,6,New Hampshire,1
2006,7,New Hampshire,4
2006,8,New Hampshire,1
2006,9,New Hampshire,4
2006,10,New Hampshire,1
2006,11,New Hampshire,0
2006,12,New Hampshire,1
2007,1,New Hampshire,4
2007,2,New Hampshire,0
2007,3,New Hampshire,1
2007,4,New Hampshire,1
2007,5,New Hampshire,2
2007,6,New Hampshire,2
2007,7,New Hampshire,0
2007,8,New Hampshire,1
2007,9,New Hampshire,0
2007,10,New Hampshire,0
2007,11,New Hampshire,1
2007,12,New Hampshire,1
2008,1,New Hampshire,1
2008,2,New Hampshire,1
2008,3,New Hampshire,0
